OMICS_ICL103_NS1_7hr_Protein_1_068,OMICS_ICL103_NS1_7hr_Protein_3_030,OMICS_ICL103_NS1_7hr_Protein_3_030.1,OMICS_ICL103_NS1_7hr_Protein_4_010,OMICS_ICL103_NS1_7hr_Protein_5_039,OMICS_ICL103_VN1203_7hr_Protein_1_055,OMICS_ICL103_VN1203_7hr_Protein_2_060,OMICS_ICL103_VN1203_7hr_Protein_4_004,OMICS_ICL103_VN1203_7hr_Protein_4_004.1,OMICS_ICL103_VN1203_7hr_Protein_5_075
SERPINH1,21.713293508559865,21.952446908546722,21.448692109189263,21.355841844569692,22.44540258989317,22.196022275437638,21.89420419999915,21.919959822047296,21.777069313638975,21.95259232087991
SET,23.586016927036617,24.356732324127098,24.218684835291917,24.542296239315238,23.565477711380936,25.036949791511724,23.48868040961089,24.5569168265747,24.428426665355317,24.244030490338943
SF1,20.22182264830616,20.53813496978751,20.717055790633793,20.984653264580963,20.014601733673302,20.947068461042143,20.228927335057104,20.657279509878826,20.688672549679588,21.072125283999167
SF3A1,21.515067017013088,21.54689364807492,22.40505037245445,21.569226832741453,21.47273112822731,21.58942962294362,21.52658269514336,21.815516663021597,21.52591492270617,21.46641177440852
SF3A2,20.60204215138213,20.837226450214878,21.015011297201738,20.98009236873806,21.241801128644987,21.223842612221578,21.230221205675992,21.106933513550203,21.18914901072251,21.06697910506766
SF3A3,24.68706419691984,24.54526806230951,23.872064086708377,24.382805129239483,24.246826501221342,24.84418714770041,24.5930088511494,24.137969929745502,24.47007549855674,24.680642644527275
SF3B1,21.177020125277274,21.285448917975366,21.137366247476503,21.222704350745346,20.70085831417389,20.163439273662817,20.948812151860796,21.46277883706672,21.190322941849544,21.218442274526993
SF3B2,21.574484500015195,21.406748177857466,21.689804415909084,21.387392704563318,21.295823550083057,21.17910789868763,21.548985570148517,21.36156867829349,21.29097667176225,21.59662680229483
SF3B3,21.310581799925686,21.09722437654273,20.81241435211958,21.080699184486864,20.808301269882854,21.27771260692347,20.736962719298504,21.272108133666045,21.07484729125881,21.218664499469014
SF3B4,20.653175461706187,21.441832868327037,20.485041591913426,22.049337659789657,20.17451557904949,22.863672463537988,20.904684832096805,22.198672138171,21.976289723908053,22.28262430273967
SFPQ,23.185526603338445,23.585996512474914,22.797009901707597,22.272335263960475,22.62415808240754,22.407445316029396,23.733324459036204,22.414166079942095,23.15860277354799,23.28405952042273
SFXN1,22.40420017850284,22.690614797581773,22.239759213631963,22.447635730175392,22.352663979122717,22.255922603034605,22.671122946466777,22.841548516804494,22.316865877029795,22.777933370880856
SFXN3,20.468118199582253,21.33161074608075,21.195830900958622,21.692245943457067,20.749483190538406,21.45066136310027,20.85559926105138,21.625508606870994,21.487278779039883,21.49729946609526
SGTA,19.019941788486292,19.254607179782383,19.69577660905004,20.297781818382,18.325641757937504,19.991430428363213,19.926663304779172,19.902520948516823,20.27133884772051,20.190754210697563
SH3BGRL,22.622758831857183,21.947194488611263,22.418451368592482,21.824878887366335,22.502680828707074,21.118663698729833,22.066428669000956,22.203974135150748,21.632145543520284,22.531219466471093
SH3BGRL2,20.70048696468818,21.43784539643865,20.969001813332028,20.97385640766786,21.077907603914397,21.200750870637222,21.050266242226307,21.023039009820277,21.44179540761041,20.678894394580595
SH3BGRL3,22.673939867173946,22.666378116443745,23.518710010289816,23.204211828725086,20.62997706107381,22.92069094728129,23.153731950898884,23.163127891317924,23.066117570296356,22.58091767475408
NANS,20.04480388476052,20.851478125922526,20.11695846149812,20.434753902862425,20.444840450594008,21.108077361563776,19.952729722804065,20.723355578856136,20.299608907908272,20.270126369459874
SKP1,23.808197884018988,23.598485099113667,22.824249333058773,23.863590373065787,23.884276440879848,25.18760626572574,23.349860769595736,23.756759168376444,23.319975312128562,24.34811551655018
SLIRP,21.316539189892442,20.605941549039997,21.13253503581692,21.539507950761816,21.723987399221034,20.436493494898933,21.05698191884904,21.53165519499246,21.204596887184202,21.788778570246713
SMAD5,20.41768531078531,21.419803861576476,20.67112458009879,20.400871286116384,20.049155036689584,20.682008717725495,20.515794084729876,21.218897413679414,20.420386622546506,20.7615637718189
SMC1A,18.403860604503016,19.104539547592324,18.48565166998024,19.219769682087193,18.88441342339047,20.411990229535494,18.95792505790199,19.78612718105682,19.192812579257502,19.41389590851931
SMC4,19.65055159534614,19.46721189495608,18.262652539749155,19.740852158989835,19.093945931753836,20.289838993049365,19.8120872591135,19.966530106297387,19.72093742455733,20.220904811870398
SMARCE1,20.544743408176977,21.887976581570662,20.678714334031753,20.524478836191484,21.1634785698474,21.273237590782745,20.92130938618825,21.157349663390374,20.405875586305868,21.438720222114707
SNRPD1,24.48614300411585,24.50656462675189,24.575512192076882,24.804944757162865,24.793558216999234,25.19871382293786,24.1879042454253,24.702460232039442,24.636350732011856,24.625095309739528
SNRPD2,24.05645019700333,23.88230820436206,23.95284478934491,23.47772000530062,23.74544924839482,23.182595129571883,23.91551598130941,23.254391064526768,23.915838877471288,24.02753857480306
SNRPD3,25.00279165130326,25.025054951222593,24.921072479410824,24.79644711907654,24.945110717383045,24.87154987165858,25.24987433389382,24.822280298890433,25.205795850828004,24.882473622564476
SMU1,22.454438785336748,22.254021433879558,22.595353169874393,22.42016532439323,22.08335739246417,21.60562851367122,22.510386612786213,21.63253254258414,22.028794775449057,21.215022166662177
NAPA,21.06318844667053,20.549727316981038,21.001040593749092,20.895244931924086,20.775817797518304,20.385644050000522,20.880446561671484,20.44188111797814,20.673854778382594,21.0973942648669
NAPB,20.83354909752604,20.622276006681556,20.88033969497335,20.89731175088451,20.775817797518304,20.385644050000522,21.082721708251267,20.584764804576785,20.509342537938753,21.27403569590705
SND1,22.505866198841865,22.94579590738862,22.75778428358439,23.068990172998987,22.477894467758006,22.993122998360054,23.074883503202127,22.59382664589791,22.699473337280875,23.08380948856003
SNRPA,21.818997969946835,20.864516268172572,21.998494569224437,21.720680159187843,21.452351903936766,21.26886182379176,21.385549731950167,21.437404136366947,21.65791083203822,21.017811527232595
SNX12,19.82496727024502,19.57756558847931,19.782539178319468,19.842555158820975,19.310448173384245,19.513723421624587,19.47970216577859,19.679003652446795,20.335018718621708,19.723465698820455
SNX24,22.642044663341544,22.659141616626513,23.38642877619411,22.348690617254682,22.850923211439426,21.780552660915944,23.04448989865961,22.567345316399248,22.116291765695067,22.206250377376232
SNX6,19.69975043993219,19.549820003449774,19.96454227000884,20.19236165257607,20.18812728042437,21.305205269135133,19.764317604295684,20.74809163167192,20.11424898438396,19.79546154874178
SOAT1,20.770188527398183,20.187860381284594,20.05892199541174,20.214266501905602,20.093794306671178,19.801363558652728,20.562159135362506,20.259670305193264,20.617807639951245,20.346008646919238
SOD2,21.250224381811698,21.711586922927168,21.026554322558795,21.374292835122365,20.52903423922009,21.84457055976651,21.358372153005032,21.26359201448357,21.414688588933068,21.210185587314584
SRI,23.31870456208135,23.77524055483179,23.21905658719581,23.614076978451596,23.372167656264175,23.315182699978163,23.29593689018573,23.91011506163686,23.35139309087659,23.604695715023652
SP100,22.85384507887727,23.202634430053784,22.893599630841504,23.856909594193688,22.876890158123942,22.491647728052918,23.2055816351597,23.851167258917695,23.664301231396465,23.064020886431734
SUPT16H,19.431077592088208,19.036427855477207,19.1512784544632,19.380449403226883,19.595168219558502,20.338670479191315,19.36118595503358,19.61153007267976,19.242599476964592,19.609445182057215
SERPINB4,21.801996568072074,23.121126261612552,21.929696279811672,23.012164705306272,21.270920823743484,24.050331289760923,21.48079439685703,23.831978536249164,23.300016500613577,23.068016656517543
SERPINB5,22.98967628977617,23.207577707467486,23.018392512176703,23.27352527330217,22.76835921011364,23.156735290169422,22.556172945546365,22.510930236877023,23.315285105640434,22.95465700169222
SERPINB6,20.89581183586491,20.598912457234217,20.427494497209768,20.2487344512028,20.446450769484272,20.193986624311954,20.81433222999148,20.997921650368973,20.26749184527683,20.11686321872947
SERPINB8,22.248748117771857,23.03562655705516,21.929696279811672,23.012164705306272,21.270920823743484,24.050331289760923,21.48079439685703,23.732108650007184,23.300016500613577,23.130651541245967
SPCS2,21.680447803216556,21.270442424885925,20.64350911688875,20.960534730445342,21.87760561641221,22.507203754640415,21.74509178900699,22.151673151185257,21.241516693525412,22.035644005729647
SPR,18.535722665823478,19.387660926834272,18.03873000116544,19.745995413315534,18.02982006563942,20.45473541642864,17.960322977888175,19.66147234459182,19.44706255764205,19.996025342452413
SEPHS1,19.097387627027928,19.369433638206303,19.641938872590917,19.20541447691037,18.89669171657015,22.14925978567255,18.455139225457046,19.965379008968267,19.492446077854247,20.117069747947664
SPATS2L,22.694329389450342,22.67363142411461,22.580994679873672,23.213006872101403,22.516027877102008,22.265578198823377,22.932814432878025,22.471189089025486,22.460382581992096,22.770519490216337
SMS,22.15928586729698,22.730682915796585,21.572428782636806,23.140921567944336,22.795673137121632,23.440033250691485,21.928117814829704,22.983239727140077,23.0396398507326,22.97690315233278
SPTB,23.19315322263322,22.475895970104126,23.090571911450954,23.470638360810504,23.24094189216708,22.857302929389096,23.40831729239926,22.411414421565816,23.065544692628702,22.687743182302015
SPTBN1,22.21670115959412,21.937857827084525,22.325985842812464,21.902637918355303,22.012441243302327,21.601958744443724,22.367472029591223,21.921394827833076,22.043215988882668,22.22706042047408
SPTLC1,17.07688636789667,17.408044392373597,16.254500414738764,16.858559252176686,16.093794250693982,17.90201807025678,17.360336630402266,18.502350986829704,17.604081585550553,18.701877666835202
SPTLC2,18.61877657203384,17.170705660657063,17.93657952640602,18.361013904978567,17.51381458692439,18.51931677777465,18.40319225877848,18.631276565024663,18.354792840606915,18.008905527582836
SPTAN1,21.36786284101982,20.90634206112116,20.95922689714614,21.041411910395784,21.076263464716252,20.998156045493964,21.533497184528876,21.221339060788278,20.90824064305079,21.464743807864636
SPTBN2,20.574959885278588,19.826636680561393,20.528697349664533,21.109997215381892,20.71976417047288,20.472246500616706,20.86339509327319,20.45377337867443,20.962146316565427,20.550526477459616
SPTBN4,25.878836797164844,25.433732485120842,26.89005839073635,26.395379979677067,26.07273952000726,25.126811483998054,26.111419870741866,25.134509622050466,25.75512124967997,26.35326793010224
SQSTM1,21.210563585184484,21.52195777603157,21.6642966383599,21.18838721988794,21.177798760503126,21.352520713841187,21.491201253899682,22.037613182668967,21.408432014596087,21.27843683783373
U2SURP,17.819754573411014,17.818488451056574,15.787586247858705,18.919227461738934,14.400170039292224,20.335597857195566,15.054846792833956,19.316529581595738,19.520610563223304,18.78155936514465
CTTN,20.248026821511697,20.172264784400546,20.90989028384321,21.078099128859304,20.523094210612935,20.018839348268216,20.67960423143562,21.759810375048634,20.32102033277978,20.40791190459317
SRP9,21.715983609557476,22.13357509430984,21.86130524859042,22.042285577145087,21.64288755448265,21.254153847290823,21.914043387540335,21.23611070940665,21.807035420099147,21.645505187280637
SRP14,22.974551111779455,23.141315593489484,22.820307063665112,23.10884189319804,23.207484738115163,22.673619370796587,23.000011190784704,22.961964747817568,22.785126034725188,22.934930382178464
SRP54,18.750432751630733,19.557505937257304,18.812307575999277,19.755528017005965,17.930324722872413,20.136027399748553,19.570326922632255,19.31152104970567,19.62840126886034,18.77672370644987
SRP68,20.343351573913985,20.62236524123343,20.147575252053105,20.094830842273105,20.151084297448765,20.716999356117476,20.38405775009565,20.08641706756973,19.92157404180318,20.777216422779112
SRP72,19.52747797223835,19.584923289893005,19.188377723691648,19.547500271805127,19.092391182003954,19.186108426216983,19.594066041238875,19.444385104243484,19.570770589522134,19.594188477105185
SRPRB,18.308917298722314,16.276932037809857,17.27782573952715,17.03240498770055,16.954282042775592,20.688402353081962,14.691526584961913,17.996119642888292,18.07390348357813,17.439891342235008
SRRM2,21.7128593805578,21.712120933078154,21.853617115060242,21.04880229417952,21.183635446357684,21.29602858669446,22.08068511637747,21.249075195611038,21.02783610242537,21.958562863534894
SRRT,20.573092967194103,20.87354768734422,20.234720519582815,21.117393005801272,21.158624842920634,22.319271241628805,21.030475337295726,21.232102584916174,20.63163055874073,21.424371149825454
SRSF10,21.262396492598928,21.351681596662495,20.712727241895006,21.07298926766787,21.235046723504944,21.533132154980645,21.021142668460254,21.32094827678555,21.07537908822689,21.40716980311896
SRSF11,20.833064700469876,20.590457367650504,21.304224900535743,20.37007624260897,20.48158435829199,19.229667412694138,20.910302142179304,20.716331223838214,20.52397675741766,20.583717923842208
SRSF1,23.403947034681536,23.170601618465057,23.36818654287386,23.21324440866351,23.331511056011337,22.529980597838957,23.369905518569766,22.840407546624693,23.091946910901882,23.41617564372963
SRSF2,25.087846373700373,24.73071702133152,24.779769028840416,24.448846817653326,24.931221589491482,24.92527840794536,25.194689496958993,25.004612767660458,24.49105930188184,25.08021363900318
SRSF3,25.332206942194276,25.244607018205937,25.098428112783008,25.75517321063358,25.533207057854767,25.47698318388936,25.727416150190997,25.68892458839829,25.69412756945141,25.52814268333824
SRSF4,24.986059891669356,24.007576082693106,25.892768350875517,25.04811763550613,24.245183652403846,24.802865784685313,24.456103861162354,24.723533491753624,25.25616887504557,24.888232121835994
SRSF5,24.851308188108916,25.20274902281178,24.904941532464523,25.658512083338927,25.310366881524597,24.75229971348525,25.331647400919426,25.037492177308668,25.33464729172499,25.330644456369384
SRSF7,23.535471701795853,23.523103196803202,23.330524599415888,22.99037694566689,23.853726452343896,22.80418255616263,23.394860240568025,23.054231984975953,22.728224511251845,23.331403490424684
