OMICS_ICL103_NS1_24hr_Protein_1_029,OMICS_ICL103_NS1_24hr_Protein_2_084,OMICS_ICL103_NS1_24hr_Protein_3_051,OMICS_ICL103_NS1_24hr_Protein_4_071,OMICS_ICL103_NS1_24hr_Protein_5_011,OMICS_ICL103_VN1203_24hr_Protein_1_117,OMICS_ICL103_VN1203_24hr_Protein_1_117.1,OMICS_ICL103_VN1203_24hr_Protein_2_095,OMICS_ICL103_VN1203_24hr_Protein_3_113
TM9SF3,20.31754225422027,20.94950751498211,20.28242771121794,20.8998949640932,20.001191624406676,21.09745258888507,21.158397356894888,20.663928259788147,20.107614398829597
TM9SF4,21.365635802656364,21.543415536562968,20.38396766036648,20.971027300296157,20.972772485521244,20.64808492565021,21.308997167208386,20.957259749314254,21.46550429304338
TMED2,18.67075413231711,19.671373365115215,18.79924152120288,18.72867947152084,19.19467453073659,19.485733611707424,19.400694944395184,20.294822583581436,19.317288600489267
TMED4,21.96527283144971,22.541093525804936,22.120707583011445,21.605140472965427,21.588195265745913,21.92930858735114,22.37806154868065,22.06095178878632,21.471880756355755
TMED5,19.546231331934035,20.00404468002037,19.265245292701618,19.914296987054556,18.59839191963067,20.800710629415384,19.872016674444726,19.395726728845688,19.831229280004106
TMED7,21.701448091743732,22.38456839114511,21.826015800019583,22.44765105950586,22.72252747901087,22.118871816649037,22.251004608093197,21.95241313409855,21.7641410454691
TMED9,21.64894138229137,21.43655841576178,21.9162909819444,21.9619298466788,21.99356527259686,21.85331756952089,22.531788772778185,22.385894404655016,22.116883602851168
TMED10,22.292243592326596,22.042840344156716,22.089341337519272,22.21748138432053,22.384819282222406,22.332696737484184,22.537386841613852,22.328965732883553,22.311292529306982
TMEM33,22.016012964638747,21.866078347083725,21.43087892386153,22.058257946049043,23.495617422923196,22.012447242481713,22.331947605785874,22.24236717090903,21.897317908693637
TMEM43,21.86567737882737,21.85474335792849,21.667744975594502,20.822913496375357,21.145630816043607,21.63714790306296,21.67570593970259,21.251814761807452,21.79795156690686
TMOD3,18.88453354395492,19.439939316467207,17.771934625850296,18.160382657123215,18.731733229846334,18.8788343176054,19.047922822385026,18.974991110038935,18.065980990090136
TMX1,22.491009269148577,22.353382780990756,22.720013168658472,22.45534783751419,22.46536206415874,22.77055873425897,22.6427991958775,22.677136099794872,22.456118256088793
TMX3,21.239680728191825,20.595414707676817,20.81932683640961,20.379473311106292,20.861832943943313,20.991795472647382,21.263731294108332,21.366187763796084,19.706935079172037
TNPO1,22.539237798300565,23.119259226653146,22.4573456140362,22.583300636869804,21.94207544906287,22.676387996164586,22.76555760654333,22.845258812836644,22.321445033294236
TNPO2,20.61834007684862,21.328885613759738,20.444943620071346,20.570486724771904,20.209564696800147,20.508913620689892,21.221794677913785,21.011484374794048,20.625923809985117
TNPO3,19.239221923127875,20.217617924101912,19.19748438289498,18.796515920863854,17.906028122836407,18.96285365631974,19.587837805305263,19.944928116652704,17.96552539204206
TOR1AIP1,21.649186694288755,21.809176261120534,21.75238863935806,21.546206196848896,21.498658509751042,21.71061071659051,21.64266332544897,21.844869431910638,21.197885082546268
TOMM22,22.035469892542622,22.647526495335143,22.410008195468077,21.977726415731862,21.72245567098853,22.00561228617633,22.52940451435573,22.46855339789748,21.655761606395195
TOMM34,21.90506009454848,21.809166566230562,21.662291701174862,21.503583199744963,21.84015208698583,21.35461774062635,21.835070014290967,21.924356943463117,21.10306888233256
TOMM40,21.778410653531573,22.080905695970657,21.778964537611884,21.289327912922797,21.51851661351757,21.547043403135902,21.62416109070039,21.574466740501574,21.22799509492027
TOMM70,21.00205385338624,20.748826388343915,21.027672812485704,20.399169819306458,20.39819804621588,21.03413735109362,21.01810364267906,21.066878056646317,20.662655065361726
TOP1MT,21.46688458162723,21.359038838910717,21.549078003876385,20.866302270393483,20.892501112655584,21.72287371258082,21.606145915654636,21.236057597705617,20.28120734986637
TOP1,21.65796195841441,21.211689426793075,21.0704690012089,20.693417811810836,20.796279713407976,21.361277453911136,21.408634938791963,21.107656867324224,20.873476775730353
TOP2A,24.68582571276591,24.38895683273543,23.938887764079,25.069437637470372,25.215781928278027,24.91923485634188,24.874918789696395,24.815388526913488,24.63309070829693
TOP2B,24.391860655337684,24.140796021372132,24.18549242815127,24.84063479623414,25.085908809961563,24.474445435373788,24.46361848405925,24.419846191762698,24.30027814967591
PBK,22.947954646668027,21.776589225388463,22.126570863412077,22.58167809024122,22.24113308618935,22.123535922116876,22.416477370768494,22.170283961959562,22.526488222800438
TPD52L1,20.570197459516724,20.487252280894065,20.615923233106873,19.806418660769197,20.32915729056058,20.152390288228837,21.111520007164962,20.578584030159718,21.252026094903577
TPD52L2,23.66401669514641,23.231431520261083,23.362250337130135,23.7848647145801,23.34933007617235,23.452457336042805,23.03261133242899,23.234967527933833,23.36134821249069
TPI1,26.323659441703544,26.28853490506317,26.652843346638676,26.804004020777818,26.097377959802984,25.88511520798054,26.14915965030837,25.920905177059716,26.021682943713348
TPM1,21.492760153573087,21.199692252702352,21.028843959935962,22.12699289720665,21.90701244414547,21.035592589581285,21.873457100301685,21.8245498306839,22.156456681605434
TPM2,25.732365022571535,25.36785711601262,25.206825701102193,25.553094950552357,25.566495359906245,25.656569070003737,25.001435989026305,25.2220510947138,25.91852907263504
TPM3,23.812682189069246,23.01435218253328,22.733969304719544,23.377632587403106,23.546070757189362,23.003842308225614,23.51768618337891,23.119184237231845,22.845206601041955
TPM4,26.097555980427558,25.47923489330215,25.229172283053288,25.553094950552357,25.441472813635517,25.41003459920639,25.380322047106958,25.29504033688591,25.695522186978135
TPP2,19.16919445741174,20.018506640133353,18.928671340201003,18.79958999889472,19.972719591620436,19.311332991529994,19.415212747622853,19.855911220589103,17.44180457970694
TRAPPC5,23.8982509702224,24.322840639556787,24.306686503616717,24.50729268933935,24.397527517177792,24.334565398166575,23.85092607697895,23.88665213984823,24.211031024570396
TPRKB,17.00257967414447,17.286684418896563,17.658369705859336,17.522700635085286,16.828852455881385,16.829767059731505,17.257917082813172,17.341314811974595,17.29952280102862
TPR,19.61291634845584,19.457394690064138,18.947965438349083,19.579590350333095,19.07693441960916,18.754203854478575,18.89702797225403,19.567561849212403,19.11702247531637
TRMT112,21.235942046452546,21.099949979296955,21.143012603472727,21.830185506801826,20.745542776701168,20.688792742428255,21.411401287580613,21.545177897967026,21.53608398851965
THRAP3,21.522566015773023,21.57339627394087,20.378900687566382,21.21702831521553,20.99390846007686,20.32637399105468,21.133852276503163,21.272633083620768,20.73861564635164
TRA2B,20.532692631914163,21.20326164674688,20.829816765697103,20.8152561867773,20.761132533120154,20.935237558920356,20.491652725289278,21.269339664657693,20.907333078765326
TRAP1,23.25558613339045,23.166260665951803,22.90679178733457,23.374542207207814,23.256798760186808,23.16431404135235,23.15326847866664,23.220445178735062,23.126682210487672
TRIM25,18.917953295373557,18.472154971035728,18.56746516549272,18.650632381476974,18.286136870980393,18.50571500989649,18.648765871034076,19.072978371049864,18.59839886975617
PUS1,18.561806333225242,18.96722493621337,19.48834980962342,19.038048096640125,18.546345717581904,19.754168363514864,19.275349034702124,18.756340450218786,18.54635922035257
TRUB1,20.567433333438313,20.7020440939551,19.76791498555405,20.013022042975123,20.749354117123048,20.173361810862684,20.510698699119068,20.38893170140271,19.539504362304104
TXNRD1,20.730115651556684,21.327432018113335,21.699370336539683,21.60916528847271,20.42143619910218,22.287446414654664,21.253008117328022,21.69326840546759,21.560835681240007
TXNRD2,22.81448807422719,23.204776659422283,23.29315837142284,23.299873361076326,22.140527271523908,22.59022616670599,22.072181756626968,22.70861494367292,23.31123116417253
PRSS1,23.079411262885884,22.977137934683988,23.616986744364965,23.601849352582946,22.634553921832833,22.9149626723817,21.942905593410277,23.23539358058994,23.31123116417253
PRSS2,22.42257579568057,22.761957101965645,23.901744081245457,23.541574936883713,22.765003729154117,22.771674294924097,23.240648114910716,23.219348186988007,23.722009447291047
PRSS3P2,24.28087284090888,24.071027513415906,25.066638835883793,25.261784455799614,24.240784149909576,23.942596947357146,23.461479922546623,24.77311149308099,24.697610405762656
TSG101,22.42257579568057,22.761957101965645,23.110703078505914,23.406601055239904,23.093145383859067,23.142917611646638,23.240648114910716,23.219348186988007,22.720604689134262
TSN,23.440759255864762,23.700373661673115,23.477813369341547,23.88580449314295,23.480470574072285,23.599922332638656,23.211100775868026,23.3966154010352,23.38137846735038
TTLL12,20.717564657708962,20.968900577735475,20.972213501732213,21.08001761371019,20.677507358907327,20.092572289347743,20.713602035304262,20.387818546684045,20.424579038365067
TWF1,18.06425634077643,19.03355360875409,18.534788440600266,18.41376452406221,18.66139101140338,18.068396428846164,18.58798642259928,18.451204340966704,18.238682926730952
TWF2,20.699829882890032,20.820166778438733,20.485855305934695,20.814111459957363,20.335008203590668,20.61321175937157,20.467573841471268,20.90381631517467,20.423302666132845
TXNDC17,22.654379488767226,22.902920502439514,22.959576135685257,23.093240118556867,22.720429873869136,21.878456061820295,20.80331469887167,21.35536744999133,21.83365736999368
TXNDC5,23.155942767092874,22.968854384392298,23.072219488014362,23.05417902641615,23.011166744773583,23.00031096254345,22.687735062171207,22.85808154672909,23.011047724651945
TXNL1,19.682647013449788,19.70844935273224,19.90025281420808,19.876212855106136,19.810556600554655,19.57868083960134,19.211177731940715,19.743199978443307,20.03290502847065
SLC25A1,21.829936418702886,21.89019686284786,21.908764186624722,21.873300253894946,21.750511454731164,22.423209561910703,22.748498433297005,22.450892020783442,21.72831209111957
U2AF1,20.68346748086998,21.260352012137012,20.454246425365444,21.17769025224272,20.53623450931802,20.166038298450495,23.068172611644407,22.624858973596744,20.448756129902
U2AF2,21.16911731083952,21.886757313156053,21.28630364235501,21.305646017435272,20.964833848588288,21.49784126136975,21.510127423265526,21.38896065503754,20.902289237317266
RRP9,18.121597275021937,19.435702232264013,17.930528679397586,18.647065558476175,17.971493008222797,18.644919362679573,19.414030265304532,19.19870844432876,18.73628417547039
SNRNP200,18.738504473161107,20.48626589608348,20.822555648984157,20.954406281186934,18.82500215051208,20.787431623300847,19.59484474390715,20.032025965168362,18.319986398618436
EFTUD2,22.498813675332883,22.32953021999176,22.669998343490192,22.664461511867046,22.754233491940987,22.679603835884205,22.51517540882339,22.695603633362488,22.783586310581846
UBE2D1,23.18022107303047,22.99682680515938,22.373506293190236,22.03328435001799,22.514995766853005,22.536740121113976,22.604873473576006,22.6856838055348,22.05512054604688
UBE2D2,22.77575099254671,22.99682680515938,22.723868431085492,22.7521391613769,22.514995766853005,22.536740121113976,22.604873473576006,22.6856838055348,22.182629298277348
UBE2D3,24.666314072447204,24.959171976000903,24.629549429342724,24.642702241277394,24.3872864192151,24.41105784598648,24.49583337398497,24.45353835370316,24.094419236321837
UBE2L3,21.06234083419285,21.325083958755954,21.659968628439497,21.77937539592146,21.174926773955374,21.166088043589248,21.480614117626985,21.637150443307203,21.41336072808973
UBE2V1,24.354768175560597,24.60524104233566,24.437740124817665,24.77634442922161,24.89126372744755,24.42971179152004,24.436899041415096,24.489750237517683,24.52985482021308
UBE2V2,24.064577523466546,24.345380862296835,24.437740124817665,24.718264880739348,24.866486813448553,24.441081555953954,24.436899041415096,24.13777673162172,24.75066913724617
UBA1,23.769376945228718,23.942837126443152,24.309558109096706,24.552100547214252,23.96763486967176,23.69937378273846,24.050240788308997,23.820100129225793,23.958668226393513
UBA3,19.93465144950088,20.379144228268927,20.51505952639456,20.827546977100813,20.091960713542075,19.65375760776215,20.030184893786355,20.083833222551107,19.56715804552752
UBA5,20.296365748218726,20.572937879644876,20.403052994434486,20.67991296383959,19.908098857594826,20.33832041360826,20.560872157919494,20.69506858471091,19.250988026431607
UBA6,14.055855451959632,18.414174494345186,17.368611433565018,17.97781067826542,18.281881118963582,18.258934467765144,18.418507209846734,17.760592723709436,15.704300048317702
UBE2M,20.59782805544056,20.312713184276255,20.334722656937792,20.262842811161835,20.164953388209135,20.483458824672795,20.28040549064302,20.278753993348648,20.038312203210253
UBE2I,24.127293692906804,23.714904455144932,23.88176731285947,23.41713489296316,23.550427040882255,23.77711893089586,23.716665548546107,23.766185313814496,23.88038683393687
UBLCP1,21.32192068904486,21.95853170965873,22.09484560074062,22.523234900730483,21.00528253808549,22.31591917725462,21.981653777878343,22.140641851526162,20.389519902639528
UBE2N,25.814816844390517,25.242244744323536,24.668386255294436,23.722784377992475,25.406383384225133,24.87917463200622,24.752227788798088,24.998918522334193,24.605790888405668
UBE2O,21.589405455137427,20.773164521313696,21.98686648483214,22.276004031623557,22.578110915667754,21.98282184901946,21.87699145747821,21.110705494220664,21.8278663696261
UBE2Z,19.714801638917624,19.54065331467364,20.20542195389757,20.47698897654597,20.75052771821806,20.562630955803666,20.061357595964925,19.847343749929614,19.95815311794746
UBFD1,25.156238021386287,25.131117953937782,25.885010646688073,25.586144028283442,24.526406140771073,25.68782086142979,25.718303820569098,25.684962502348203,25.63552724178646
USP10,17.048413855686277,17.884424888411495,17.82292946590496,16.966335658692273,16.396062676452253,16.438882598241477,17.240781556583848,17.37609647125709,16.32425535571116
USP13,19.391027524092188,20.039109464066197,19.328051818697006,19.877893377585426,19.9503424786017,19.201393525071566,19.31909939884745,19.150234597111226,19.60069043052367
