OMICS_ICL103_Mock_3hr_Protein_1_079,OMICS_ICL103_Mock_3hr_Protein_2_027,OMICS_ICL103_Mock_3hr_Protein_3_025,OMICS_ICL103_Mock_3hr_Protein_4_007,OMICS_ICL103_Mock_3hr_Protein_5_063,OMICS_ICL103_NS1_3hr_Protein_1_059,OMICS_ICL103_NS1_3hr_Protein_2_044,OMICS_ICL103_NS1_3hr_Protein_3_014,OMICS_ICL103_NS1_3hr_Protein_4_033,OMICS_ICL103_NS1_3hr_Protein_5_081,OMICS_ICL103_VN1203_3hr_Protein_1_085,OMICS_ICL103_VN1203_3hr_Protein_2_058,OMICS_ICL103_VN1203_3hr_Protein_3_076,OMICS_ICL103_VN1203_3hr_Protein_4_087,OMICS_ICL103_VN1203_3hr_Protein_5_008
DHRS7,18.112487043971733,17.89705759762882,15.916491679034323,18.935970218513056,18.924538126495975,17.94227981764593,17.820826737730666,17.828425513510076,18.074252033786497,18.232880480546395,18.9370037904412,18.298455506186713,18.262967283243455,19.031331846547488,17.92370713180452
SORD,21.88495882080521,21.63042459218989,21.826211525967967,22.093064923683485,22.072680930327465,22.064371566118545,21.88744966307016,21.9528686315483,21.960158365056824,22.025382758937,21.570380722902406,21.264862144165093,21.88210046606683,21.61740424582153,21.84165126679988
DHX15,22.366083941860165,22.067962931981814,22.703963118047128,22.497227413604477,22.347111457600047,22.51089902498117,22.423881776568344,22.873614930569683,22.19822205412068,22.543042291068016,22.625033460453253,22.84876346495142,22.60237981647029,22.3557750306721,22.105785342545843
DHX16,22.31240747498014,22.24133570257479,22.800062893544432,22.561056505743192,22.654561821918616,22.718304197238627,22.23149556483877,22.87416434547549,22.12094998883179,22.36365590544074,22.509210229055604,22.658591854967614,22.049770947037135,22.29029798802466,22.73397561600315
DHX8,22.31240747498014,22.067962931981814,23.037330863430082,22.157936193752267,22.34872391473697,22.718304197238627,22.282071846859967,22.87416434547549,22.19822205412068,22.474935482315622,22.625033460453253,22.658591854967614,22.405258493698376,22.29029798802466,22.73397561600315
DHX9,23.910336611223258,24.146499747496613,24.259670808888178,24.109227160110557,24.25757979478518,24.029170031571585,23.89953087326134,24.00312787154214,23.86675283530476,23.919648508491044,24.121269387114395,24.38085258107989,23.625727747119797,24.22530329920572,24.120857995178042
DIAPH1,22.712777963345705,22.632209442792234,22.090162056124367,22.407088637517237,22.58521652768981,22.20935643178869,22.50191701980456,22.32825185439944,22.635316902112304,22.840468681973125,23.165055705201198,22.628880713851114,22.392573904065145,23.01802435697955,22.305643410185446
SLC25A10,21.463035737757885,21.284317661854047,21.82387692470423,21.287833706587705,21.679028937710015,21.634167985063392,20.893482451039176,21.333910816098964,21.27218216562263,21.09190850808134,21.302768216434142,21.651897342373655,21.321789559339365,21.53605831396902,21.39181072615442
DNAJB11,22.224547074103562,22.635913397575834,22.58856088452493,22.27234691289054,22.691950398305945,21.828777048131172,22.548816239618503,22.48082979370224,22.30496661879423,21.74891888643154,22.362388427744158,22.159476705068194,22.30131429316837,21.774791676187,22.442524182880547
DNAJC17,17.25230019157125,17.930627771047934,17.760112453159476,18.154120300352,18.293926167178583,17.711960077687973,17.358942942066566,18.010967959509944,17.79194612596591,18.05688705403218,17.994966134519256,18.38019167528533,17.92444147263158,17.980644155621025,17.051713369208503
DKC1,20.44936804928254,20.238944964564517,19.95557392640261,19.959490645381177,20.221854362150644,19.75274243967036,20.207426954951675,20.179666387395052,20.399957475992018,20.15834057063035,19.949448443520552,20.617525916007573,20.12165704200714,20.234818748187216,20.03103898130781
DLD,20.56147853811384,21.490768404197308,20.929583972016566,21.098779297858528,21.092391878201575,20.9640924544696,21.32741105116838,21.13680298307475,21.083083722283924,21.19576240461396,21.18067517902319,20.889649221843776,21.469675143515165,20.961753956249595,20.403632968021682
DYNLRB1,20.705309967894937,20.854098304717677,19.590577378110535,20.649612498700108,20.989134999015192,20.22922596395416,21.459733627008468,20.90486143000535,21.92860286500394,22.198285726168194,21.083727003794138,20.417713170682198,19.991456303855774,22.009495523635355,21.518725871655235
DMAP1,22.017547701544203,22.29744816089807,20.380444054009015,22.01114870424717,20.94681933790415,21.687168694680704,22.820625690352507,21.70199387683689,23.728830179708005,23.388194972658923,21.615166671596292,21.1024417141987,20.902732193448628,23.038175035723693,22.400494855554783
DNAJA1,22.46081878030499,22.505643252951696,21.94098065535973,22.32705924565053,22.85873487138547,21.761488971935798,22.56345459520091,22.99782640771895,22.67560773416989,22.664036831842168,22.779075076302874,22.82847958421054,22.293020124324002,22.830447233171682,22.874134740770927
DNAJA2,21.3653423926457,21.68040355982088,21.092898808892972,21.157539708535836,21.607862965903102,20.986062082232817,21.403038605989934,21.66733761314776,21.79529991695621,21.62364654065931,22.170897828422046,21.90087588649898,21.622849852932667,22.050078320902752,21.33287142194892
DNAJB1,21.40556632253294,21.279328659718775,21.195914799591442,21.195886837751424,21.38408162780556,20.85668966961124,21.37809782107314,21.41965963953557,21.67180479702059,21.517620093887093,21.42840180321287,21.136238305405985,21.30747917252451,21.340778890381884,21.114460867682546
DNAJC7,20.89683647370651,21.64706185862711,21.181059687906597,21.111949944569723,20.51910951229806,20.803599983712274,21.91226780817071,21.136023019461355,20.707066503139135,20.63231788852204,19.92241215804083,20.72644401954799,20.919405244276813,20.925860972444546,21.188752139886248
DNAJC9,20.674626959991997,20.46562491569899,20.033411852890687,20.276018873195238,19.545980203064737,20.241792951487998,20.15511803119164,20.9573476204601,20.51521696241923,20.28385836630476,20.72937287743806,20.710708991480967,20.576073955330777,20.73981753417046,21.298223962145883
DNPEP,19.07085827077948,19.02313243471371,18.99407848406719,18.845606859352316,18.9168338163249,19.07434030723097,19.612545833344114,18.923164934889808,20.14609944794979,18.86088773325347,19.66444226898308,19.105111689207117,19.65035813369143,19.027651435280156,18.843283249614178
DNPH1,23.050616428697538,23.434320609398373,22.939658610893858,22.745547081706604,22.889346146637017,23.30044326753418,23.408338008701584,23.011735237638366,23.276372166146082,23.37432149853791,22.705261238705972,22.240269607460938,22.486223815994606,23.12842626220108,23.265891081178736
DDT,22.85593821907786,23.10672726407158,22.41440111511797,22.560601398977248,22.77867392161317,22.830770084211675,23.60157749800633,23.067384275641242,24.10767851610898,23.894878919215035,22.533321884593985,22.667010480586303,22.63076767761111,23.603736971587086,23.890891994780148
DPY30,19.016167623578617,18.333915028396078,20.690876614770566,19.73224913669046,20.62076411379787,18.41712005694591,20.28394467758713,18.558870485825626,19.786617911687884,18.445770097134012,20.325184006279226,19.450367880453378,19.377335419946363,19.722005621946167,18.037138117827382
CRMP1,21.438456210734074,21.59611991994746,22.240485878576457,21.730297532909958,21.774224220213547,22.34237482676003,21.393322239620804,21.835437131909778,21.35004710765826,21.24553607792082,21.04912500185194,21.15303114095151,21.602435766481804,21.462035936390787,21.767802814416413
DPYSL2,21.392706136645693,21.758029915860277,21.970173752572336,21.904202918864062,21.71437763333398,22.142735510395227,21.389817851456893,22.160347531971382,21.463942165826033,21.26841448085238,22.050223818754397,21.378663962756292,21.616825949496995,21.529827925756578,21.47824149561433
DBN1,23.240840041901137,23.298337465306457,23.526864047436888,23.45710514605897,23.43357943032255,23.17475419311004,23.46087886798048,23.25485777539828,23.027563198016313,23.364437394734413,23.17482406394903,22.96412551931911,23.09962926614564,23.227539219861722,23.326018593923468
DRG1,21.081006973330723,20.927005296039326,20.745424008066486,20.899894485272387,21.184502087508605,20.952184114590356,20.550629909634587,21.065890170538992,21.209912534476803,21.039607559439993,21.179749103300626,21.1558858220136,21.163861253053053,21.226328535063516,20.891667109255742
DRG2,23.142803996523387,22.812210910190686,23.200262313035303,22.63440672711286,23.960440832744453,23.29518706624976,23.071351055723902,24.090618490361116,23.949388380801253,22.70866523448739,23.579083265332457,23.065518118912586,23.201126049879036,23.525333811986407,23.7784177757216
DSG2,21.064494206594365,21.434040262903924,21.634217151621737,21.516411294638633,20.97369448946976,21.36780823496847,21.64005462509194,21.296757395517854,20.884874705336543,21.50399536597213,21.652536658064204,21.083743685508487,21.32868022337877,21.24689812264886,20.60407691058732
ADAR,18.910152618966713,18.567768542578605,18.757785807260866,19.00892742013112,19.138759506594322,19.17081139930572,18.39351461957662,18.793080040820886,18.79493049252128,18.794817611885176,19.185643009972118,19.193311242685866,19.501253747734523,19.18346786477681,18.565159384283582
DUT,22.474384095338934,23.598684165565555,23.616615701390963,23.607124235422567,23.264909832897963,23.63047819856811,23.396757635917893,23.65121277977763,23.185839639759802,23.383379385864867,23.449314421026354,23.519570224441534,23.56580454628087,23.52972704656063,23.458435692404887
DDX39A,24.599919407794452,24.723068686397113,24.746814380831722,24.70832746370429,24.328841768813767,24.910287067593277,24.494522808247563,24.748181034372188,24.575212561034288,24.765926223548647,24.78961494124378,24.87579940126964,24.7355624765677,24.5903453506726,24.849142166504542
DDX39B,24.011962686933845,23.991175929763827,23.767797475026377,24.03090942748817,23.86516284683652,23.868948286257115,23.84145782697977,23.96807484672533,23.80491080876262,24.076376200726695,23.837774404895562,24.06701520646535,23.952105363455615,23.953211478366207,24.03390424059232
DNAH10,20.26204688904122,20.418192738908974,17.461130575897528,21.056266973326615,20.001021269482564,19.702759842797427,19.176058149115047,20.02764459830718,19.448310418122038,20.300414994875425,20.111673066307,18.91763750736144,20.590380269212762,19.405399416903176,19.51863371343451
DYNC1H1,21.880124751953673,21.831645026988518,21.25020204922507,21.87685512152995,22.09793137753869,21.975027188610902,21.922108162167316,21.78843322602813,22.15186623959697,21.636994157289323,22.39277930551202,22.256795798698928,22.01140925441906,21.913962879451745,22.070430930639965
DYNLL1,23.515141183152483,22.428200428873076,22.432824729928384,23.421661504152404,22.399671935561873,22.63548235673231,21.889968407452876,23.434867533315295,23.001455643884206,23.26478621006592,22.79585732953515,22.817291807820155,21.813401570690544,22.38578350965571,23.240112299793957
DNM2,17.935648108548634,17.94362611746246,18.276836975852078,18.507433858811893,18.670271687551182,18.102165265534016,17.923578070380316,17.93109889445619,18.21299691821849,18.37112212478476,18.184598597259836,18.33168492055514,18.06149253237954,18.528089039329807,18.43540822339855
DHFR,22.45303857592053,21.940013954187265,21.820836441747467,22.27294516605642,22.79594764994996,21.641669732211504,22.001046106800366,22.194933201849324,22.38165032115584,22.25960038913709,22.511338351932196,22.18289837307818,22.05788036910434,22.625607720597053,22.1273649307629
DST,20.018056730264576,19.542437268825783,20.679695370377665,20.904796329474703,19.916405109102556,20.63831322712933,19.707816689426437,19.50987536201721,19.362237035873726,19.821977927790563,20.249998571083097,19.404483611617017,20.012403452577324,20.19750348138648,20.393673873963376
EIF2AK2,21.382082431104006,21.043466710312245,21.069779756406213,21.167280178222722,21.265962270982453,21.23829825582363,20.396345042916224,20.809170988277113,21.080697623010142,21.286844512592207,21.627297693081605,20.93990514008454,20.972425057060388,21.576763600405016,20.96255038629579
EPB41L1,21.434372535085995,21.024657152549068,21.13565863701851,20.914807341941984,20.661074828680945,21.19307116694151,20.636444332481254,21.081258448061405,20.77617552650352,21.124285379737884,20.654595601829126,21.537304765561437,20.97761669215418,20.904938235285705,20.993168327436994
EPB41L2,23.34777665819901,22.94393936461193,23.392872207343018,23.13012577785582,23.25084686720114,23.24040185168007,22.971969423829208,23.300289177463135,22.8583899502327,22.978416609452374,23.025788702624546,23.10689551545001,23.184128479088535,23.24865397591711,23.2598265319785
EBNA1BP2,20.55765330910549,20.43772560607103,20.37120971452834,20.586017893981285,20.306103217847827,20.286883482056037,20.185197219154535,20.68613351377715,20.832388777096604,20.083715355612625,20.758641241049265,20.804356620907413,20.78580378227933,21.12368815019319,20.443739629458634
ECH1,20.767353698633315,21.232831197302822,20.97613641894146,21.132858461536166,21.42254111061457,21.184228028051002,21.371268834267845,21.251425857865094,21.411441188212045,21.203487290493385,21.12111336343403,21.13897804878342,21.104454940956344,21.45341341980786,21.00627739065313
HADHA,22.270199937275596,22.44339572557191,22.47949429966055,22.470542614394084,22.379386893954624,22.172940961563427,22.44231142180233,22.415309908278903,22.31411073841803,22.396666599702918,22.36065283602813,22.385622105042362,22.394494942174592,22.428527980351838,22.125808270894943
HADHB,22.5062554219459,22.508216091723416,22.81508746306338,22.687500590828368,22.471664159015347,22.632588918594603,22.37716278450052,22.64514224838982,22.55985821259977,22.66077685139183,22.27160918394818,22.855744327728356,22.678719165835496,22.737571893283853,22.43378963114191
ECHS1,20.302007341371695,20.18167102924628,20.90356833780667,20.560162838199325,20.598667459440605,20.732361726477293,20.587142444957138,20.67890526824693,20.17288291852785,20.341367451113616,19.970699824486484,20.374124807331548,20.772884255061314,20.26650391178819,20.038836223257828
ECI1,19.48209026272945,20.480954403839014,19.440154816095028,19.973066530896308,19.592877671535376,19.730968029376058,20.588093314180917,19.93570101129848,19.798203523680236,20.50347195351545,19.610045712250937,18.967914463135358,20.205581660390038,19.62610319541848,19.238767472520195
ECPAS,18.84320486103074,18.955304885615178,18.203429288732096,19.20738889794799,19.28072904471325,18.63982415804203,18.7054174023778,18.701089329369275,19.397822646147198,18.852198662264776,19.290968039913544,18.934654594887494,18.913031048065754,19.245672122465983,18.837537465707182
EDC4,20.290757531405415,20.51936924389465,20.6698577509707,20.911151516311925,20.566020153259302,20.086449876902165,20.94952689145527,20.722051753542573,20.327348930478074,20.494042215266,20.70394534022465,20.707586691569663,20.831080209046554,20.37760480038113,20.370044417159733
