"","stat"
"DNM1",1.06908214493518
"DNM2",0.985389351115739
"DNPEP",1.26510545814548
"DNPH1",-2.84372640692568
"DOCK7",-0.450615394219302
"DOLPP1",-0.288115663276088
"DPP3",-1.61914131790838
"DPY30",1.64636482918537
"DPYSL2",-0.717028511798525
"DPYSL3",1.12222482579118
"DR1",0.89665000771546
"DRAP1",0.479423712758202
"DRG1",0.284550261127817
"DRG2",-0.438823134875257
"DSC2",-0.619611013255005
"DSG2",0.0144325322133659
"DSP",0.16457849084921
"DST",1.41787841521137
"DSTN",0.00833589584955214
"DTYMK",0.182372166743401
"DUS2",-1.70477241473441
"DUSP3",0.58197506072515
"DUT",-2.08772444196449
"DYNC1H1",1.29562438920406
"DYNC1I2",0.186035321262304
"DYNC1LI1",-0.0116217254014039
"DYNC1LI2",-0.214944170790132
"DYNLL1",0.864200807671368
"DYNLL2",0.864200807671368
"DYNLRB1",-3.73169948214196
"DYNLRB2",-4.23165684394353
"DYNLT1",-0.0277725578523511
"DYSF",-4.51828857967313
"EBNA1BP2",0.168433943718603
"ECH1",1.1296482623373
"ECHS1",0.0811271035866768
"ECI1",0.322732931376463
"ECI2",0.598272245083493
"ECPAS",0.422834934174848
"EDC3",-0.111479212868207
"EDC4",0.74436065124671
"EDF1",2.17559767229685
"EEA1",0.518649059042653
"EEF1A1",0.476051555717444
"EEF1A1P5",-0.454926013563881
"EEF1A2",0.231071939769977
"EEF1B2",1.17373592978447
"EEF1D",1.05438840900877
"EEF1G",0.870148411608607
"EEF2",-1.33074988798692
"EFHD2",-0.522478132603077
"EFR3A",0.212950928038489
"EFTUD2",0.903054157045943
"EHD1",-1.68629779539175
"EHD2",-1.0054024885724
"EHD3",-0.280950354389863
"EHD4",-1.1304663001657
"EHHADH",-0.431772786203579
"EI24",-2.4962293388658
"EIF1AX",-0.14163810063996
"EIF1AY",-0.329013023381712
"EIF2A",-0.132821635051485
"EIF2AK2",1.18189158376004
"EIF2B1",-0.45754935168689
"EIF2B2",0.0671658234572201
"EIF2B3",0.809097041871332
"EIF2B4",0.309189671205072
"EIF2S1",0.57826474646318
"EIF2S2",-0.140834727193051
"EIF2S3",-2.37956940411575
"EIF2S3B",-2.37956940411575
"EIF3A",-0.421677139133982
"EIF3B",0.0338181421391859
"EIF3C",1.05203779092673
"EIF3CL",1.02530575082151
"EIF3D",0.336558006986816
"EIF3E",1.38899409416801
"EIF3F",0.933047399778337
"EIF3G",1.0954415796737
"EIF3H",1.38006298379319
"EIF3I",0.119330541433811
"EIF3J",-1.03944563831362
"EIF3K",-0.439144388225218
"EIF3L",0.279114441020119
"EIF3M",0.901683987758039
